instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿nash.tn.0001,﻿cathedral,﻿Cathedral of Seven Dolors,English,"﻿Residence on Summer street, adjoining the Cathedral","﻿Cathedral, corner of Cedar and Summer streets",,,,﻿Nashville,﻿Nashville,﻿TN,,36.165751,-86.78171,,,,﻿p_a_feehan_001,﻿Right Rev.,﻿P. A. Feehan,,,,,,,,1867,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.0001,﻿cathedral,﻿Cathedral of Seven Dolors,English,"﻿St. Vincent de Paul Society, Society for Holy Childhood, Catholic Benevolent Association","﻿Cathedral, corner of Cedar and Summer streets",,,,﻿Nashville,﻿Nashville,﻿TN,,36.165751,-86.78171,,,,﻿m_walsh_001,﻿Rev.,﻿M. Walsh,,,,,,,,1867,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.0001,﻿cathedral,﻿Cathedral of Seven Dolors,English,"﻿St. Vincent de Paul Society, Society for Holy Childhood, Catholic Benevolent Association","﻿Cathedral, corner of Cedar and Summer streets",,,,﻿Nashville,﻿Nashville,﻿TN,,36.165751,-86.78171,,,,﻿i_a_bergrath_001,﻿Rev.,﻿I. A. Bergrath,,,,,,,,1867,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.0003,﻿church,﻿Church of the Assumption,﻿German,,﻿Corner of Vine and Monroe streets,,,,﻿North-Nashville,﻿Nashville,﻿TN,,36.175432,-86.791504,,,,,,,,,,,,,,1867,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.0002,﻿church,﻿St. John's,English,,﻿Edgefield,,,,﻿Edgefield,﻿Nashville,﻿TN,,36.178443,-86.679164,,,,﻿j_t_jarboe_001,﻿Rev.,﻿J. F. Jarboe,﻿O.S.D.,,,,,,,1867,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.0019,﻿station,not recorded,English,﻿with school,,﻿Nashville and North-western Railroad,,﻿Davidson County,﻿Newsom's Station,﻿Nashville,﻿TN,,36.079851,-86.996034,,"﻿Attended once a month from Nashville by Rev. Louis Orengo, O.S.D",,,,,,,,,,,,1867,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.0054,﻿station,not recorded,English,﻿with school,,﻿Nashville and North-western Railroad,,,﻿Pegram's Station,,﻿TN,,,,,"﻿Attended once a month from Nashville by Rev. Louis Orengo, O.S.D",,,,,,,,,,,,1867,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.0055,﻿station,not recorded,English,,,﻿Nashville and North-western Railroad,,,﻿Smeedville,,﻿TN,,,,,"﻿Attended once a month from Nashville by Rev. Louis Orengo, O.S.D",,,,,,,,,,,,1867,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.0056,﻿station,not recorded,English,,,﻿Nashville and North-western Railroad,,,﻿Gilem's,,﻿TN,,,,,"﻿Attended once a month from Nashville by Rev. Louis Orengo, O.S.D",,,,,,,,,,,,1867,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.0018,﻿church,﻿St. Patrick's,English,﻿Society for Holy Childhood,,﻿Nashville and North-western Railroad,﻿Humphries County,﻿Humphreys County,﻿McEwen's,﻿McEwen,﻿TN,,36.107838,-87.633074,,"﻿Attended once a month from Nashville by Rev. Louis Orengo, O.S.D",,,,,,,,,,,,1867,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.0020,﻿church,not recorded,English,,,﻿Nashville and North-western Railroad,﻿Humphries County,﻿Humphreys County,﻿Waverley,﻿Waverley,﻿TN,,36.083949,-87.794747,,"﻿Attended once a month from Nashville by Rev. Louis Orengo, O.S.D",,,,,,,,,,,,1867,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.0021,﻿church,not recorded,English,﻿with school,,﻿Nashville and North-western Railroad,,,﻿Johnsonville,﻿New Johnsonville,﻿TN,,36.019087,-87.967619,,"﻿Attended once a month from Nashville by Rev. Louis Orengo, O.S.D",,,,,,,,,,,,1867,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.0051,﻿church,not recorded,English,,,﻿Nashville and North-western Railroad,﻿Benton County,﻿Williamson County(?),﻿Camden,,﻿TN,,,,,"﻿Attended once a month from Nashville by Rev. Louis Orengo, O.S.D",,,,,,,,,,,,1867,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.0057,﻿station,not recorded,English,,,﻿Tennessee and Alabama Railroad,﻿Davidson County,,﻿Brentwood,,﻿TN,,,,,"﻿Attended once a month from Nashville by Rev. Louis Orengo, O.S.D",,,,,,,,,,,,1867,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.0025,﻿church,not recorded,English,﻿church about to be erected,,﻿Tennessee and Alabama Railroad,﻿Benton County,﻿Williamson County(?),﻿Franklin,﻿Franklin,﻿TN,,35.925064,-86.86889,,"﻿Attended once a month from Nashville by Rev. Louis Orengo, O.S.D",,,,,,,,,,,,1867,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.0058,﻿station,not recorded,English,,,﻿Tennessee and Alabama Railroad,,,﻿Thompson's,,﻿TN,,,,,"﻿Attended once a month from Nashville by Rev. Louis Orengo, O.S.D",,,,,,,,,,,,1867,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.0059,﻿station,not recorded,English,,,﻿Tennessee and Alabama Railroad,﻿Maury County,,﻿Carter's Creek,,﻿TN,,,,,"﻿Attended once a month from Nashville by Rev. Louis Orengo, O.S.D",,,,,,,,,,,,1867,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.0023,﻿church,not recorded,English,﻿with church in course of erection,,﻿Tennessee and Alabama Railroad,,﻿Maury County,﻿Columbia,﻿Columbia,﻿TN,,35.615072,-87.035283,,"﻿Attended once a month from Nashville by Rev. Louis Orengo, O.S.D",,,,,,,,,,,,1867,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.0024,﻿church,not recorded,English,,,﻿Tennessee and Alabama Railroad,﻿Giles County,,﻿Pulaski,﻿Pulaski,﻿TN,,35.199802,-87.030841,,"﻿Attended once a month from Nashville by Rev. Louis Orengo, O.S.D",,,,,,,,,,,,1867,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.0060,﻿station,not recorded,English,,,﻿Nashville and Chattanooga Railroad,﻿Davidson County,,﻿Antioch,,﻿TN,,,,,"﻿Attended once a month from Nashville by Rev. Louis Orengo, O.S.D",,,,,,,,,,,,1867,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.0061,﻿station,not recorded,English,,,﻿Nashville and Chattanooga Railroad,﻿Rutherford County,,﻿Smyrna,,﻿TN,,,,,"﻿Attended once a month from Nashville by Rev. Louis Orengo, O.S.D",,,,,,,,,,,,1867,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.0037,﻿station,not recorded,English,﻿with school,,﻿Nashville and Chattanooga Railroad,,﻿Rutherford County,﻿Murfreesboro,﻿Murfreesboro,﻿TN,,35.845621,-86.39027,,"﻿Attended once a month from Nashville by Rev. Louis Orengo, O.S.D",,,,,,,,,,,,1867,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.0036,﻿station,﻿St. Joseph's,English,﻿and school,,﻿Nashville and Chattanooga Railroad,,﻿Bedford County,﻿Shelbyville,﻿Shelbyville,﻿TN,,35.483406,-86.460272,,"﻿Attended once a month from Nashville by Rev. Louis Orengo, O.S.D",,,,,,,,,,,,1867,﻿,﻿,﻿Nashville,Nashville
